retention,area
37.309,986832
37.316,1248054
37.323,1523891
37.331,1754360
37.338,1978325
37.345,2182827
37.353,2258497
37.36,2018616
37.367,1296468
37.375,604172
37.382,274521
37.389,156488
37.397,113426
37.404,91986
37.411,79995
37.419,72915
37.426,66215
37.433,61420
37.441,57352
37.448,54528
37.455,53660
37.463,52578
37.47,50040
37.477,48592
37.485,47815
37.492,46341
37.499,45997
37.506,44658
37.514,44875
37.521,44366
37.528,43426
37.536,42346
37.543,43717
37.55,43706
37.558,45604
37.565,48535
37.572,50187
37.58,51137
37.587,49166
37.594,48151
37.602,46627
37.609,43364
37.616,40928
37.624,39800
37.631,39318
37.638,38593
37.646,38495
37.653,40550
37.66,37950
37.668,40028
37.675,39762
37.682,42004
37.69,42064
37.697,41238
37.704,41030
37.711,42272
37.719,43222
37.726,43795
37.733,44614
37.741,43331
37.748,42332
37.755,41427
37.763,40544
37.77,39468
37.777,39079
37.785,40065
37.792,38152
37.799,38149
37.807,38103
37.814,37312
37.821,37050
37.829,36888
37.836,35760
37.843,36751
37.851,38464
37.858,38822
37.865,40254
37.873,39625
37.88,39760
37.887,42052
37.895,44647
37.902,47587
37.909,54003
37.916,57068
37.924,58746
37.931,58891
37.938,57002
37.946,53758
37.953,52720
37.96,49628
37.968,48679
37.975,49576
37.982,48272
37.99,49171
37.997,50348
38.004,50082
38.012,48030
38.019,47925
38.026,47557
38.034,43179
38.041,41497
38.048,41479
38.056,39458
38.063,39654
38.07,38909
38.078,39929
38.085,40470
38.092,42980
38.1,50156
38.107,58762
38.114,69726
38.122,78770
38.129,85071
38.136,84185
38.143,79708
38.151,70802
38.158,64084
38.165,55567
38.173,49090
38.18,45572
38.187,42611
38.195,40592
38.202,42528
38.209,43817
38.217,46328
38.224,46233
38.231,45661
38.239,45881
38.246,42241
38.253,41185
38.261,38623
38.268,36769
38.275,37971
38.283,35818
38.29,37861
38.297,38047
38.305,38352
38.312,40507
38.319,41955
38.327,43940
38.334,47086
38.341,47516
38.348,50475
38.356,50148
38.363,50309
38.37,48128
38.378,50358
38.385,52592
38.392,56125
38.4,58865
38.407,63290
38.414,65763
38.422,65924
38.429,64984
38.436,65342
38.444,64770
38.451,61559
38.458,58566
38.466,56968
38.473,54044
38.48,53468
38.488,51572
38.495,52249
38.502,51516
38.51,50701
38.517,48601
38.524,49882
38.532,45861
38.539,43269
38.546,41129
38.554,40071
38.561,39155
38.568,38174
38.575,36954
38.583,36167
38.59,37721
38.597,38740
38.605,40429
38.612,42059
38.619,45757
38.627,47697
38.634,48814
38.641,48678
38.649,47568
38.656,45412
38.663,43775
38.671,39962
38.678,40258
38.685,38422
38.693,37395
38.7,38578
38.707,38193
38.715,39076
38.722,41680
38.729,42288
38.737,44411
38.744,45244
38.751,45156
38.759,45553
38.766,44889
38.773,44707
38.78,46788
38.788,46929
38.795,49768
38.802,55682
38.81,57968
38.817,63511
38.824,70279
38.832,75148
38.839,76814
38.846,76818
38.854,71732
38.861,68003
38.868,61681
38.876,57611
38.883,54477
38.89,53546
38.898,49416
38.905,48653
38.912,46546
38.92,46042
38.927,43406
38.934,43478
38.942,41384
38.949,46694
38.956,56107
38.964,72737
38.971,102867
38.978,142406
38.986,185213
38.993,229106
39,255806
39.007,258871
39.015,236521
39.022,198368
39.029,151257
39.037,113428
39.044,89378
39.051,74167
39.059,66327
39.066,60552
39.073,59184
39.081,56165
39.088,54745
39.095,53395
39.103,53811
39.11,53700
39.117,51292
39.125,50297
39.132,47032
39.139,46523
39.147,42906
39.154,41639
39.161,39319
39.169,38360
39.176,37598
39.183,38827
39.191,36041
39.198,36031
39.205,36038
39.212,34801
39.22,35927
39.227,35678
39.234,36324
39.242,36679
39.249,39330
39.256,40385
39.264,41343
39.271,44056
39.278,45329
39.286,45258
39.293,44927
39.3,42167
39.308,41451
39.315,40017
39.322,40275
39.33,37434
39.337,37777
39.344,37218
39.352,36899
39.359,35921
39.366,37062
39.374,38014
39.381,37352
39.388,37340
39.396,38370
39.403,39427
39.41,38405
39.418,39769
39.425,39762
39.432,39993
39.439,40598
39.447,40702
39.454,41244
39.461,40316
39.469,41447
39.476,40184
39.483,38657
39.491,39376
39.498,39661
39.505,41904
39.513,41893
39.52,43300
39.527,41686
39.535,41150
39.542,38186
39.549,36812
39.557,38301
39.564,35123
39.571,34390
39.579,34386
39.586,33426
39.593,32613
39.601,31890
39.608,31120
39.615,32715
39.623,31645
39.63,33153
39.637,31885
39.644,32281
39.652,33167
39.659,33960
39.666,34355
39.674,37712
39.681,39336
39.688,44421
39.696,48967
39.703,48937
39.71,48746
39.718,49464
39.725,45105
39.732,44884
39.74,42246
39.747,39265
39.754,39681
39.762,39600
39.769,39440
39.776,41734
39.784,43006
39.791,47798
39.798,53725
39.806,65199
39.813,74118
39.82,77692
39.828,77256
39.835,73879
39.842,66589
39.849,60397
39.857,54760
39.864,54010
39.871,52229
39.879,53046
39.886,54325
39.893,51296
39.901,51685
39.908,49811
39.915,47937
39.923,45915
39.93,45421
39.937,44336
39.945,42517
39.952,43893
39.959,41396
39.967,40295
39.974,40546
39.981,40808
39.989,40640
39.996,38872
40.003,39941
40.011,41204
40.018,41416
40.025,43114
40.033,44520
40.04,44623
40.047,43420
40.055,41754
40.062,39691
40.069,38639
40.076,38948
40.084,37656
40.091,37070
40.098,38213
40.106,38484
40.113,39430
40.12,39190
40.128,40521
40.135,42662
40.142,47577
40.15,50776
40.157,55329
40.164,57752
40.172,57227
40.179,55395
40.186,52194
40.194,49241
40.201,45732
40.208,45631
40.216,44523
40.223,44457
40.23,42763
40.238,41590
40.245,42925
40.252,43454
40.26,44843
40.267,46025
40.274,49359
40.281,54254
40.289,60583
40.296,70464
40.303,79754
40.311,85787
40.318,94945
40.325,97568
40.333,91077
40.34,86428
40.347,80902
40.355,74195
40.362,72557
40.369,76684
40.377,89297
40.384,115281
40.391,167246
40.399,240071
40.406,339338
40.413,461105
40.421,606858
40.428,788887
40.435,987921
40.443,1194520
40.45,1404848
40.457,1585210
40.465,1706821
40.472,1643484
40.479,1337494
40.486,809461
40.494,397811
40.501,184060
40.508,108913
40.516,83815
40.523,75376
40.53,67074
40.538,64439
40.545,58678
40.552,56610
40.56,53155
40.567,51357
40.574,52570
40.582,53673
40.589,66703
40.596,91067
40.604,133941
40.611,200935
40.618,292513
40.626,397788
40.633,512275
40.64,597037
40.648,620026
40.655,557232
40.662,438133
40.67,307902
40.677,208176
40.684,146297
40.692,113242
40.699,94510
40.706,83266
40.713,77510
40.721,70372
40.728,67336
40.735,64392
40.743,60494
40.75,56266
40.757,53664
40.765,50181
40.772,49143
40.779,48714
40.787,46850
40.794,47521
40.801,45708
40.809,45892
40.816,43922
40.823,45446
40.831,45712
40.838,46101
40.845,49208
40.853,53978
40.86,63105
40.867,78149
40.875,94114
40.882,109453
40.889,120684
40.897,116285
40.904,102585
40.911,88032
40.919,70493
40.926,58635
40.933,52008
40.94,47272
40.948,44024
40.955,42829
40.962,42111
40.97,40809
40.977,41251
40.984,40857
40.992,40553
40.999,38978
41.006,40027
41.014,39118
41.021,40336
41.028,39269
41.036,39844
41.043,40916
41.05,39858
41.058,39673
41.065,39074
41.072,39518
41.08,38983
41.087,38835
41.094,39485
41.102,40911
41.109,41554
41.116,43495
41.124,45193
41.131,47182
41.138,48791
41.145,51018
41.153,50898
41.16,52810
41.167,51554
41.175,49936
41.182,49266
41.189,49041
41.197,47615
41.204,45643
41.211,44462
41.219,41741
41.226,40996
41.233,41385
41.241,41984
41.248,40787
41.255,41434
41.263,41681
41.27,41713
41.277,41490
41.285,40448
41.292,40184
41.299,40163
41.307,41057
41.314,41666
41.321,47404
41.329,53790
41.336,62247
41.343,72185
41.351,81950
41.358,93924
41.365,100325
41.372,105800
41.38,112076
41.387,124521
41.394,152881
41.402,201893
41.409,278091
41.416,377441
41.424,514800
41.431,661348
41.438,843646
41.446,1045786
41.453,1208944
41.46,1387762
41.468,1491076
41.475,1474003
41.482,1280680
41.49,936700
41.497,602704
41.504,404138
41.512,291611
41.519,229969
41.526,189240
41.534,165188
41.541,149233
41.548,140828
41.556,133550
41.563,131340
41.57,124957
41.577,117315
41.585,111442
41.592,101584
41.599,94365
41.607,87418
41.614,82661
41.621,79427
41.629,74332
41.636,75380
41.643,74956
41.651,77944
41.658,79880
41.665,82013
41.673,83881
41.68,85454
41.687,80187
41.695,76207
41.702,71406
41.709,70802
41.717,68799
41.724,68049
41.731,72215
41.739,74840
41.746,77879
41.753,80932
41.761,80111
41.768,74877
41.775,71243
41.782,65821
41.79,62512
41.797,59670
41.804,56692
41.812,55202
41.819,56143
41.826,53903
41.834,53140
41.841,53609
41.848,53497
41.856,55175
41.863,57243
41.87,59501
41.878,58223
41.885,59259
41.892,55937
41.9,54287
41.907,50940
41.914,51745
41.922,52006
41.929,53623
41.936,54756
41.944,57701
41.951,59723
41.958,59961
41.966,59049
41.973,57702
41.98,54616
41.988,54295
41.995,52758
42.002,52574
42.009,53289
42.017,55135
42.024,57409
42.031,60114
42.039,65366
42.046,67927
42.053,71014
42.061,70120
42.068,69439
42.075,75298
42.083,83643
42.09,96591
42.097,116548
42.105,135800
42.112,154819
42.119,169077
42.127,173719
42.134,168372
42.141,153574
42.149,133499
42.156,115864
42.163,103513
42.171,94946
42.178,96411
42.185,105107
42.193,121074
42.2,148857
42.207,172958
42.214,189448
42.222,192999
42.229,181188
42.236,157200
42.244,132448
42.251,111307
42.258,97466
42.266,86769
42.273,81185
42.28,73645
42.288,70128
42.295,67419
42.302,66368
42.31,66050
42.317,69500
42.324,71006
42.332,71112
42.339,72080
42.346,68823
42.354,65933
42.361,62446
42.368,59332
42.376,59989
42.383,61081
42.39,65272
42.398,67723
42.405,68691
42.412,67847
42.419,66066
42.427,60931
42.434,57406
42.441,55140
42.449,53012
42.456,52968
42.463,50633
42.471,49845
42.478,49355
42.485,47869
42.493,48024
42.5,47133
42.507,44909
42.515,44862
42.522,44453
42.529,44788
42.537,43960
42.544,42861
42.551,42925
42.559,43737
42.566,42155
42.573,41739
42.581,41005
42.588,41920
42.595,42476
42.603,41738
42.61,42066
42.617,42106
42.625,42948
42.632,43384
42.639,45567
42.646,45325
42.654,46819
42.661,49453
42.668,51189
42.676,51195
42.683,50706
42.69,49376
42.698,48425
42.705,46898
42.712,45986
42.72,44135
42.727,44630
42.734,43629
42.742,43371
42.749,45342
42.756,46999
42.764,51820
42.771,55242
42.778,59287
42.786,62918
42.793,62233
42.8,62022
42.808,57983
42.815,53753
42.822,50660
42.83,50185
42.837,48460
42.844,46634
42.852,46135
42.859,45947
42.866,45334
42.873,43411
42.881,45164
42.888,43271
42.895,45204
42.903,44229
42.91,44769
42.917,44661
42.925,46540
42.932,49251
42.939,52458
42.947,59891
42.954,69214
42.961,77051
42.969,79787
42.976,80796
42.983,77862
42.991,73129
42.998,67220
43.005,65291
43.013,66164
43.02,68657
43.027,77911
43.035,88981
43.042,98615
43.049,105998
43.057,104357
43.064,95011
43.071,85239
43.078,75675
43.086,66825
43.093,60810
43.1,56722
43.108,54151
43.115,51144
43.122,49624
43.13,49333
43.137,49064
43.144,47919
43.152,47625
43.159,47058
43.166,45570
43.174,44838
43.181,43905
43.188,44052
43.196,42849
43.203,42344
43.21,42851
43.218,42515
43.225,43255
43.232,45467
43.24,46592
43.247,49357
43.254,48521
43.262,48291
43.269,45435
43.276,45555
43.284,42638
43.291,44424
43.298,43325
43.305,43065
43.313,44032
43.32,43944
43.327,44352
43.335,44507
43.342,43467
43.349,43134
43.357,43396
43.364,41791
43.371,41262
43.379,40819
43.386,42105
43.393,41836
43.401,41714
43.408,42127
43.415,42836
43.423,44691
43.43,42323
43.437,42363
43.445,42873
43.452,42257
43.459,42441
43.467,42432
43.474,42206
43.481,43527
43.489,48701
43.496,53598
43.503,63485
43.51,73669
43.518,83390
43.525,87982
43.532,89836
43.54,85547
43.547,79374
43.554,74332
43.562,67169
43.569,62769
43.576,59222
43.584,55148
43.591,54657
43.598,52436
43.606,51107
43.613,52719
43.62,51979
43.628,51459
43.635,52628
43.642,51421
43.65,55025
43.657,56693
43.664,60312
43.672,62897
43.679,66717
43.686,70414
43.694,74925
43.701,80426
43.708,94177
43.715,120200
43.723,163563
43.73,225569
43.737,312149
43.745,401221
43.752,476243
43.759,534879
43.767,525731
43.774,452726
43.781,351721
43.789,246894
43.796,174188
43.803,126251
43.811,100154
43.818,84104
43.825,75845
43.833,72093
43.84,67262
43.847,65897
43.855,62268
43.862,63045
43.869,60365
43.877,59402
43.884,59763
43.891,59690
43.899,57995
43.906,58194
43.913,57437
43.921,57877
43.928,56978
43.935,58051
43.942,56418
43.95,56584
43.957,57187
43.964,57348
43.972,57051
43.979,56449
43.986,55139
43.994,54394
44.001,53724
44.008,51975
44.016,48938
44.023,48555
44.03,48330
44.038,46989
44.045,47432
44.052,48881
44.06,47380
44.067,48800
44.074,48071
44.082,47672
44.089,46908
44.096,44283
44.104,46252
44.111,45378
44.118,45063
44.126,46167
44.133,44356
44.14,46500
44.147,45483
44.155,45713
44.162,46019
44.169,45092
44.177,44033
44.184,42293
44.191,43678
44.199,42610
44.206,44392
44.213,44472
44.221,43729
44.228,45998
44.235,44915
44.243,46720
44.25,46213
44.257,46084
44.265,44930
44.272,46588
44.279,48027
44.287,46513
44.294,46108
44.301,45605
44.309,47808
44.316,48024
44.323,48282
44.331,50476
44.338,51753
44.345,54207
44.352,55304
44.36,55906
44.367,57456
44.374,55697
44.382,57058
44.389,53696
44.396,52724
44.404,50770
44.411,48710
44.418,49695
44.426,47847
44.433,48392
44.44,47271
44.448,50124
44.455,53394
44.462,57584
44.47,62362
44.477,64651
44.484,68800
44.492,70030
44.499,70803
44.506,69969
44.514,68882
44.521,68046
44.528,65152
44.536,63600
44.543,64426
44.55,67584
44.558,75892
44.565,88661
44.572,108787
44.579,124711
44.587,136095
44.594,139686
44.601,133048
44.609,115318
44.616,100148
44.623,86335
44.631,76496
44.638,67923
44.645,63750
44.653,62080
44.66,60083
44.667,59828
44.675,58235
44.682,57498
44.689,57817
44.697,60982
44.704,64485
44.711,66583
44.719,69497
44.726,68095
44.733,66477
44.741,65154
44.748,63350
44.755,59945
44.763,60711
44.77,60181
44.777,61785
44.785,60798
44.792,61606
44.799,61282
44.806,57677
44.814,57010
44.821,55820
44.828,53310
44.836,52980
44.843,53926
44.85,52606
44.858,55545
44.865,54645
44.872,54373
44.88,55538
44.887,52176
44.894,50433
44.902,50015
44.909,48648
44.916,47043
44.924,46997
44.931,46496
44.938,45778
44.946,45729
44.953,45121
44.96,44800
44.968,45287
44.975,45564
44.982,46615
44.99,45221
44.997,46235
45.004,47820
45.011,48086
45.019,50917
45.026,53049
45.033,55960
45.041,57679
45.048,58591
45.055,61062
45.063,59349
45.07,61032
45.077,59731
45.085,58352
45.092,59188
45.099,60022
45.107,59430
45.114,59326
45.121,62697
45.129,62678
45.136,60925
45.143,62151
45.151,62076
45.158,64117
45.165,67322
45.173,71905
45.18,80065
45.187,89661
45.195,99688
45.202,111655
45.209,122171
45.217,141738
45.224,156550
45.231,162950
45.238,167757
45.246,158455
45.253,142575
45.26,123535
45.268,107426
45.275,90762
45.282,79430
45.29,73269
45.297,69464
45.304,65842
45.312,65947
45.319,67453
45.326,68369
45.334,66842
45.341,68655
45.348,65947
45.356,63519
45.363,61148
45.37,57837
45.378,57229
45.385,55873
45.392,54434
45.4,55551
45.407,56283
45.414,57080
45.422,56910
45.429,57310
45.436,56648
45.443,56504
45.451,55178
45.458,54955
45.465,54930
45.473,56602
45.48,54744
45.487,55859
45.495,56483
45.502,56028
45.509,54308
45.517,56773
45.524,59374
45.531,63775
45.539,65828
45.546,70057
45.553,73862
45.561,75235
45.568,74058
45.575,72822
45.583,70819
45.59,67903
45.597,68336
45.605,65572
45.612,65582
45.619,64199
45.627,64453
45.634,62622
45.641,61007
45.648,61555
45.656,60012
45.663,58078
45.67,55878
45.678,55094
45.685,52849
45.692,50852
45.7,50100
45.707,50123
45.714,51233
45.722,52388
45.729,53212
45.736,55688
45.744,58492
45.751,59820
45.758,60866
45.766,63159
45.773,64634
45.78,63998
45.788,61855
45.795,61272
45.802,60595
45.81,58497
45.817,57328
45.824,59034
45.832,59299
45.839,58617
45.846,59315
45.854,58986
45.861,58195
45.868,59097
45.875,56420
45.883,56716
45.89,57101
45.897,56640
45.905,56639
45.912,58876
45.919,57139
45.927,57615
45.934,55975
45.941,56276
45.949,54779
45.956,55015
45.963,56053
45.971,56987
45.978,54789
45.985,58206
45.993,61573
46,66379
46.007,71549
46.015,78461
46.022,85367
46.029,89569
46.037,91623
46.044,95006
46.051,97630
46.059,105066
46.066,109685
46.073,115338
46.08,112705
46.088,111303
46.095,99464
46.102,89984
46.11,79308
46.117,74006
46.124,68675
46.132,65288
46.139,61433
46.146,60276
46.154,57922
46.161,55703
46.168,55733
46.176,56997
46.183,55437
46.19,54798
46.198,55123
46.205,57497
46.212,54781
46.22,56507
46.227,58401
46.234,55712
46.242,55450
46.249,55148
46.256,55812
46.264,55328
46.271,55558
46.278,56202
46.285,54731
46.293,54002
46.3,52855
46.307,53505
46.315,53704
46.322,53631
46.329,53428
46.337,54844
46.344,54219
46.351,53786
46.359,51607
46.366,53541
46.373,51319
46.381,51715
46.388,50273
46.395,50196
46.403,49838
46.41,47933
46.417,48112
46.425,48288
46.432,49155
46.439,48293
46.447,48876
46.454,46476
46.461,48341
46.469,47945
46.476,47266
46.483,48060
46.491,47658
46.498,47247
46.505,46529
46.512,48955
46.52,50981
46.527,50984
46.534,50863
46.542,52940
46.549,54292
46.556,55196
46.564,55225
46.571,56418
46.578,55082
46.586,55336
46.593,56277
46.6,55908
46.608,58086
46.615,59440
46.622,63266
46.63,71658
46.637,84870
46.644,108864
46.652,142163
46.659,184372
46.666,230059
46.674,266638
46.681,288413
46.688,285544
46.696,262423
46.703,219570
46.71,177526
46.718,142331
46.725,116528
46.732,97982
46.739,90437
46.747,81407
46.754,76073
46.761,71626
46.769,68605
46.776,67620
46.783,65883
46.791,64083
46.798,63602
46.805,64005
46.813,61791
46.82,62160
46.827,62477
46.835,60342
46.842,61456
46.849,62690
46.857,61761
46.864,59233
46.871,60162
46.879,60657
46.886,59379
46.893,59945
46.901,57926
46.908,59523
46.915,58518
46.923,59450
46.93,59305
46.937,60329
46.944,60892
46.952,60228
46.959,60462
46.966,60625
46.974,58556
46.981,59744
46.988,58275
46.996,58239
47.003,56819
47.01,55034
47.018,54477
47.025,55250
47.032,55208
47.04,54597
47.047,54280
47.054,54520
47.062,55281
47.069,53831
47.076,54720
47.084,54547
47.091,54561
47.098,54367
47.106,54722
47.113,53640
47.12,55640
47.128,53841
47.135,53109
47.142,53364
47.15,52824
47.157,53650
47.164,53659
47.171,53826
47.179,53556
47.186,53952
47.193,56436
47.201,55850
47.208,55121
47.215,56443
47.223,57558
47.23,57095
47.237,57285
47.245,58919
47.252,56582
47.259,58994
47.267,58187
47.274,58323
47.281,60083
47.289,61573
47.296,58833
47.303,58179
47.311,58165
47.318,58824
47.325,56726
47.333,57504
47.34,55515
47.347,57169
47.355,57912
47.362,58671
47.369,61452
47.376,62911
47.384,63439
47.391,62086
47.398,63421
47.406,64459
47.413,63893
47.42,61810
47.428,62310
47.435,61888
47.442,62485
47.45,62949
47.457,63841
47.464,67361
47.472,69547
47.479,74110
47.486,82537
47.494,93757
47.501,107248
47.508,122311
47.516,135558
47.523,139457
47.53,134215
47.538,123845
47.545,111604
47.552,99037
47.56,88345
47.567,82749
47.574,77851
47.582,74186
47.589,73143
47.596,71924
47.603,69435
47.611,69309
47.618,69082
47.625,69262
47.633,67041
47.64,65339
47.647,64841
47.655,62774
47.662,63163
47.669,62984
47.677,61245
47.684,62019
47.691,62469
47.699,62365
47.706,63230
47.713,63534
47.721,61184
47.728,60476
47.735,59956
47.743,59900
47.75,59477
47.757,59283
47.765,59442
47.772,60688
47.779,61456
47.787,62945
47.794,62391
47.801,62921
47.808,61052
47.816,62292
47.823,58757
47.83,59513
47.838,57613
47.845,56022
47.852,58049
47.86,55550
47.867,53827
47.874,56335
47.882,54730
47.889,56318
47.896,56536
47.904,57763
47.911,57729
47.918,56605
47.926,54614
47.933,58222
47.94,57654
47.948,56067
47.955,56566
47.962,57956
47.97,58580
47.977,57421
47.984,58595
47.992,57755
47.999,56609
48.006,56177
48.013,56671
48.021,58943
48.028,61129
48.035,66971
48.043,73267
48.05,85111
48.057,98199
48.065,115652
48.072,129875
48.079,140815
48.087,144491
48.094,142389
48.101,135214
48.109,125254
48.116,114643
48.123,107757
48.131,98726
48.138,94789
48.145,90306
48.153,85676
48.16,82920
48.167,79466
48.175,78096
48.182,73120
48.189,71935
48.197,70021
48.204,68536
48.211,66732
48.218,63950
48.226,63090
48.233,61444
48.24,62680
48.248,63417
48.255,64927
48.262,64347
48.27,63559
48.277,64699
48.284,64623
48.292,63230
48.299,64908
48.306,64386
48.314,66587
48.321,66051
48.328,64460
48.336,63589
48.343,62696
48.35,62379
48.358,62959
48.365,64749
48.372,64968
48.38,64072
48.387,66617
48.394,68379
48.402,70588
48.409,74113
48.416,76643
48.424,78463
48.431,79977
48.438,77890
48.445,75117
48.453,68203
48.46,64807
48.467,62549
48.475,59599
48.482,57745
48.489,56615
48.497,55224
48.504,55614
48.511,54712
48.519,55804
48.526,55111
48.533,55168
48.541,55487
48.548,56852
48.555,57245
48.563,56080
48.57,56095
48.577,58083
48.585,56346
48.592,58337
48.599,57944
48.607,57657
48.614,58009
48.621,58329
48.629,58409
48.636,57323
48.643,59649
48.651,59669
48.658,60866
48.665,60614
48.672,61027
48.68,60673
48.687,60199
48.694,61176
48.702,59954
48.709,61792
48.716,61942
48.724,61068
48.731,63495
48.738,60766
48.746,61340
48.753,61981
48.76,59818
48.768,59950
48.775,60016
48.782,59917
48.79,59820
48.797,59731
48.804,58967
48.812,60566
48.819,61277
48.826,60640
48.834,63080
48.841,64293
48.848,66995
48.856,70837
48.863,73239
48.87,76709
48.877,79200
48.885,85744
48.892,93341
48.899,100287
48.907,108238
48.914,116633
48.921,114444
48.929,114701
48.936,109025
48.943,102535
48.951,95235
48.958,90536
48.965,84008
48.973,82315
48.98,78576
48.987,76686
48.995,73674
49.002,70749
49.009,69997
49.017,69284
49.024,67291
49.031,64758
49.039,66105
49.046,64043
49.053,64229
49.061,62616
49.068,63969
49.075,62773
49.083,62703
49.09,63634
49.097,64134
49.104,62270
49.112,62104
49.119,61950
49.126,61654
49.134,59694
49.141,61091
49.148,62501
49.156,63070
49.163,64566
49.17,66921
49.178,70380
49.185,69818
49.192,70334
49.2,68818
49.207,65520
49.214,64987
49.222,61885
49.229,61486
49.236,61227
49.244,60256
49.251,60511
49.258,58833
49.266,59033
49.273,57834
49.28,59590
49.288,59717
49.295,58672
49.302,60296
49.309,59036
49.317,61250
49.324,59038
49.331,60547
49.339,60940
49.346,60792
49.353,61558
49.361,61249
49.368,60660
49.375,62112
49.383,62434
49.39,67066
49.397,75263
49.405,83849
49.412,99886
49.419,116839
49.427,134782
49.434,149517
49.441,156959
49.449,151906
49.456,143241
49.463,132702
49.471,118100
49.478,107497
49.485,100100
49.493,93958
49.5,88479
49.507,85480
49.515,83091
49.522,79682
49.529,78929
49.536,76626
49.544,75169
49.551,74558
49.558,75223
49.566,75482
49.573,73780
49.58,75050
49.588,77978
49.595,79278
49.602,81439
49.61,79722
49.617,78633
49.624,77220
49.632,75508
49.639,73282
49.646,71288
49.654,69405
49.661,70142
49.668,71770
49.676,71752
49.683,74281
49.69,73155
49.698,74513
49.705,74529
49.712,72531
49.72,70675
49.727,68739
49.734,67964
49.741,66439
49.749,64198
49.756,64315
49.763,64992
49.771,63935
49.778,63131
49.785,63366
49.793,64779
49.8,62750
49.807,63234
49.815,61518
49.822,62671
49.829,63248
49.837,61789
49.844,60316
49.851,62208
49.859,62456
49.866,62583
49.873,63311
49.881,62729
49.888,63661
49.895,63187
49.903,64206
49.91,65108
49.917,65210
49.925,64240
49.932,65546
49.939,65070
49.946,66827
49.954,66348
49.961,66369
49.968,66381
49.976,65674
49.983,65640
49.99,64309
49.998,65689
50.005,65751
50.012,63523
50.02,65426
50.027,66467
50.034,65996
50.042,64333
50.049,63549
50.056,63619
50.064,63644
50.071,64331
50.078,64410
50.086,65140
50.093,65033
50.1,66140
50.108,64586
50.115,65509
50.122,65754
50.13,64106
50.137,65235
50.144,66099
50.152,65374
50.159,67413
50.166,68819
50.173,72714
50.181,74477
50.188,77922
50.195,80506
50.203,81193
50.21,81738
50.217,80612
50.225,77457
50.232,78088
50.239,77895
50.247,80973
50.254,88437
50.261,97850
50.269,109330
50.276,118704
50.283,121760
50.291,124207
50.298,117300
50.305,111136
50.313,104215
50.32,98992
50.327,93519
50.335,88917
50.342,85050
50.349,82910
50.357,79995
50.364,77130
50.371,74449
50.378,73126
50.386,71841
50.393,69710
50.4,71802
50.408,70728
50.415,71434
50.422,71199
50.43,73720
50.437,71430
50.444,70938
50.452,72544
50.459,74737
50.466,74703
50.474,72794
50.481,75163
50.488,73927
50.496,72313
50.503,71750
50.51,71218
50.518,71177
50.525,69885
50.532,71015
50.54,69526
50.547,71022
50.554,71208
50.562,72033
50.569,73046
50.576,73124
50.584,76034
50.591,79410
50.598,79524
50.605,80200
50.613,78580
50.62,79751
50.627,80942
50.635,85342
50.642,91285
50.649,99119
50.657,103802
50.664,106039
50.671,106297
50.679,100227
50.686,94666
50.693,89346
50.701,83730
50.708,78001
50.715,77746
50.723,77561
50.73,76234
50.737,78822
50.745,80728
50.752,82841
50.759,83846
50.767,85376
50.774,86863
50.781,90742
50.789,92337
50.796,94474
50.803,97447
50.81,100514
50.818,101232
50.825,103803
50.832,100636
50.84,101283
50.847,101628
50.854,100278
50.862,100160
50.869,99670
50.876,100209
50.884,98366
50.891,96480
50.898,94783
50.906,90365
50.913,89637
50.92,88299
50.928,91442
50.935,91556
50.942,91692
50.95,93134
50.957,92542
50.964,92445
50.972,90067
50.979,89569
50.986,86021
50.994,85136
51.001,83321
51.008,82603
51.016,82638
51.023,80281
51.03,79300
51.037,78423
51.045,77852
51.052,76387
51.059,75918
51.067,74389
51.074,74513
51.081,75799
51.089,75622
51.096,73572
51.103,73017
51.111,74333
51.118,74460
51.125,74280
51.133,74002
51.14,73431
51.147,73486
51.155,74124
51.162,71692
51.169,72369
51.177,74990
51.184,74396
51.191,75018
51.199,75982
51.206,77722
51.213,77465
51.221,78232
51.228,74792
51.235,75535
51.242,72380
51.25,73579
51.257,72412
51.264,71178
51.272,71494
51.279,72096
51.286,71565
51.294,72114
51.301,71873
51.308,72162
51.316,71461
51.323,71916
51.33,73671
51.338,72391
51.345,71476
51.352,73220
51.36,71581
51.367,70298
51.374,72735
51.382,72256
51.389,71613
51.396,72629
51.404,72642
51.411,71331
51.418,71068
51.426,73262
51.433,72674
51.44,71153
51.448,71111
51.455,72920
51.462,73131
51.469,71672
51.477,70727
51.484,71946
51.491,71880
51.499,70077
51.506,72792
51.513,72880
51.521,72771
51.528,73230
51.535,72119
51.543,72783
51.55,74851
51.557,76131
51.565,78074
51.572,81047
51.579,84324
51.587,89603
51.594,96186
51.601,98353
51.609,100603
51.616,102011
51.623,97812
51.631,92922
51.638,88855
51.645,85680
51.653,82416
51.66,80204
51.667,80051
51.674,78237
51.682,77758
51.689,75960
51.696,76069
51.704,77102
51.711,75537
51.718,73544
51.726,74001
51.733,72519
51.74,73945
51.748,73882
51.755,72464
51.762,75079
51.77,72498
51.777,73817
51.784,73681
51.792,71817
51.799,73167
51.806,73092
51.814,74668
51.821,77090
51.828,77292
51.836,80523
51.843,82663
51.85,85554
51.858,89429
51.865,90255
51.872,91070
51.879,90273
51.887,86639
51.894,85953
51.901,85972
51.909,86956
51.916,83097
51.923,86472
