retention,area
51.96,59345
51.967,50210
51.975,53609
51.982,62508
51.989,66563
51.997,54372
52.004,52965
52.011,54980
52.019,48862
52.026,59704
52.033,54870
52.041,48130
52.048,55582
52.055,56446
52.063,55203
52.07,52671
52.077,52713
52.085,52484
52.092,49741
52.099,59497
52.107,63308
52.114,51463
52.121,55102
52.129,52183
52.136,59688
52.143,62622
52.151,53266
52.158,58443
52.165,58035
52.172,53145
52.18,51045
52.187,50413
52.194,52371
52.202,44346
52.209,47501
52.216,54879
52.224,56905
52.231,52192
52.238,55350
52.246,56655
52.253,59306
52.26,59611
52.268,48569
52.275,53816
52.282,50379
52.29,56160
52.297,53920
52.304,56379
52.312,50329
52.319,55236
52.326,58512
52.334,53085
52.341,57391
52.348,54037
52.356,50279
52.363,48544
52.37,58969
52.377,57538
52.385,59695
52.392,54915
52.399,48001
52.407,42586
52.414,54268
52.421,53912
52.429,49819
52.436,53409
52.443,56879
52.451,55212
52.458,59006
52.465,54601
52.473,56357
52.48,64034
52.487,60331
52.495,57279
52.502,49639
52.509,49222
52.517,55168
52.524,53967
52.531,52250
52.539,55295
52.546,55695
52.553,68589
52.561,49685
52.568,56111
52.575,52780
52.583,57275
52.59,53992
52.597,55517
52.604,52711
52.612,54185
52.619,56468
52.626,58265
52.634,56070
52.641,49873
52.648,51354
52.656,55480
52.663,59666
52.67,52009
52.678,48582
52.685,51712
52.692,45010
52.7,57933
52.707,58101
52.714,47725
52.722,60013
52.729,52965
52.736,64008
52.744,51191
52.751,56453
52.758,55782
52.766,52241
52.773,52925
52.78,58862
52.788,60989
52.795,58366
52.802,51555
52.809,54518
52.817,49615
52.824,57428
52.831,51741
52.839,56970
52.846,48515
52.853,62193
52.861,54154
52.868,54631
52.875,52257
52.883,50232
52.89,46655
52.897,52125
52.905,49598
52.912,51204
52.919,57152
52.927,44298
52.934,52451
52.941,56871
52.949,57526
52.956,59999
52.963,50419
52.971,62060
52.978,59361
52.985,55402
52.993,58692
53,56471
53.007,51198
53.015,53012
53.022,63140
53.029,51126
53.036,46849
53.044,50769
53.051,52114
53.058,43968
53.066,48457
53.073,55701
53.08,62929
53.088,52370
53.095,51497
53.102,48494
53.11,52348
53.117,59167
53.124,54710
53.132,48477
53.139,50369
53.146,51285
53.154,53807
53.161,52045
53.168,46467
53.176,47444
53.183,51140
53.19,55199
53.198,54649
53.205,56960
53.212,50399
53.22,53860
53.227,53293
53.234,55519
53.241,54543
53.249,55019
53.256,51241
53.263,57857
53.271,57919
53.278,46955
53.285,58403
53.293,45940
53.3,51453
53.307,60646
53.315,51631
53.322,55640
53.329,56629
53.337,52085
53.344,60509
53.351,45722
53.359,55666
53.366,57870
53.373,58193
53.381,55812
53.388,47834
53.395,61925
53.403,59069
53.41,53861
53.417,52793
53.425,60680
53.432,51749
53.439,53485
53.447,55501
53.454,51821
53.461,48769
53.468,53026
53.476,56926
53.483,55550
53.49,58455
53.498,47979
53.505,53850
53.512,50951
53.52,51235
53.527,55434
53.534,51506
53.542,63187
53.549,48550
53.556,49752
53.564,52009
53.571,50695
53.578,53413
53.586,59193
53.593,49724
53.6,52440
53.608,58108
53.615,53251
53.622,51926
53.63,52355
53.637,56485
53.644,46048
53.652,51851
53.659,56155
53.666,58117
53.673,57389
53.681,46590
53.688,49911
53.695,53689
53.703,59517
53.71,53429
53.717,55081
53.725,56542
53.732,51341
53.739,52173
53.747,57811
53.754,54115
53.761,58883
53.769,53915
53.776,45710
53.783,49577
53.791,50245
53.798,48377
53.805,51010
53.813,58366
53.82,47300
53.827,59092
53.835,46595
53.842,54397
53.849,56741
53.857,56995
53.864,50847
53.871,55928
53.878,58609
53.886,58023
53.893,48096
53.9,56752
53.908,52994
53.915,50613
53.922,62942
53.93,59864
53.937,58971
53.944,55364
53.952,47769
53.959,55709
53.966,53593
53.974,55208
53.981,51892
53.988,57040
53.996,47900
54.003,51226
54.01,53735
54.018,53281
54.025,53252
54.032,53556
54.04,54150
54.047,57359
54.054,49740
54.062,52550
54.069,53404
54.076,58632
54.084,47648
54.091,48851
54.098,55032
54.105,54360
54.113,55674
54.12,48675
54.127,59635
54.135,60315
54.142,50373
54.149,57556
54.157,54111
54.164,45908
54.171,54048
54.179,54334
54.186,52618
54.193,57797
54.201,47869
54.208,50061
54.215,57183
54.223,50401
54.23,52196
54.237,49216
54.245,58116
54.252,48686
54.259,57881
54.267,62220
54.274,59167
54.281,57319
54.289,50470
54.296,55962
54.303,47193
54.31,58978
54.318,43685
54.325,49810
54.332,52259
54.34,59752
54.347,51820
54.354,53612
54.362,58419
54.369,60572
54.376,51380
54.384,49208
54.391,54349
54.398,50182
54.406,53798
54.413,56416
54.42,57548
54.428,58267
54.435,54294
54.442,57764
54.45,55846
54.457,56583
54.464,52560
54.472,54424
54.479,51171
54.486,56971
54.494,57128
54.501,45293
54.508,52729
54.516,53769
54.523,47481
54.53,56066
54.537,59492
54.545,50785
54.552,46558
54.559,48384
54.567,52919
54.574,53187
54.581,52828
54.589,50096
54.596,52701
54.603,47310
54.611,53163
54.618,59287
54.625,54338
54.633,45855
54.64,57748
54.647,54918
54.655,50399
54.662,48846
54.669,52420
54.677,64458
54.684,61023
54.691,46280
54.699,51648
54.706,48002
54.713,54090
54.721,42317
54.728,56820
54.735,58560
54.742,53470
54.75,51735
54.757,46650
54.764,54564
54.772,48335
54.779,50073
54.786,44094
54.794,47673
54.801,64830
54.808,56004
54.816,42969
54.823,50840
54.83,50370
54.838,53804
54.845,50613
54.852,41002
54.86,51595
54.867,54075
54.874,46966
54.882,47613
54.889,47443
54.896,51277
54.904,50385
54.911,51010
54.918,54377
54.926,49352
54.933,54730
54.94,49973
54.948,62348
54.955,51255
54.962,51006
54.969,56382
54.977,46398
54.984,51587
54.991,52582
54.999,46144
55.006,46708
55.013,49090
55.021,54706
55.028,51872
55.035,53745
55.043,55460
55.05,51992
55.057,52262
55.065,54373
55.072,49618
55.079,55712
55.087,52143
55.094,49451
55.101,56805
55.109,52423
55.116,53087
55.123,50868
55.131,57689
55.138,51161
55.145,50810
55.153,49860
55.16,48711
55.167,49419
55.174,54499
55.182,52148
55.189,54305
55.196,58694
55.204,60614
55.211,50315
55.218,58553
55.226,49033
55.233,48584
55.24,56432
55.248,56308
55.255,52576
55.262,52017
55.27,54341
55.277,48322
55.284,52395
55.292,52980
55.299,56598
55.306,47422
55.314,51528
55.321,52745
55.328,55374
55.336,54697
55.343,50910
55.35,58831
55.358,44182
55.365,49764
55.372,46492
55.38,47205
55.387,57592
55.394,55952
55.401,57375
55.409,55586
55.416,53135
55.423,57999
55.431,52544
55.438,46404
55.445,55238
55.453,50729
55.46,46467
55.467,62317
55.475,56388
55.482,56402
55.489,47196
55.497,52846
55.504,48595
55.511,47844
55.519,54777
55.526,51913
55.533,54212
55.541,48441
55.548,48016
55.555,50148
55.563,49407
55.57,55618
55.577,55187
55.585,53552
55.592,52491
55.599,49340
55.606,50833
55.614,55479
55.621,54927
55.628,46957
55.636,53237
55.643,52545
55.65,57560
55.658,58765
55.665,49790
55.672,55948
55.68,48393
55.687,46432
55.694,53292
55.702,52747
55.709,52914
55.716,56192
55.724,43863
55.731,60287
55.738,55783
55.746,48595
55.753,50405
55.76,51433
55.768,48014
55.775,52341
55.782,51487
55.79,50181
55.797,52692
55.804,49535
55.811,51635
55.819,49106
55.826,51944
55.833,55155
55.841,50962
55.848,44171
55.855,54254
55.863,49240
55.87,47269
55.877,52034
55.885,49788
55.892,50150
55.899,55655
55.907,54110
55.914,52665
55.921,53838
55.929,53823
55.936,56553
55.943,47981
55.951,56263
55.958,55582
55.965,49998
55.973,45133
55.98,45328
55.987,57978
55.995,46161
56.002,51705
56.009,53055
56.017,52996
56.024,54071
56.031,52399
56.038,45102
56.046,48298
56.053,49511
56.06,53175
56.068,51459
56.075,62739
56.082,47538
56.09,49042
56.097,52104
56.104,51379
56.112,51679
56.119,63577
56.126,54623
56.134,47451
56.141,44645
56.148,44656
56.156,45143
56.163,47504
56.17,55383
56.178,49227
56.185,44930
56.192,56462
56.2,51706
56.207,50835
56.214,46076
56.222,44407
56.229,45296
56.236,48908
56.243,46441
56.251,48167
56.258,48543
56.265,55382
56.273,46802
56.28,51608
56.287,43985
56.295,48919
56.302,48694
56.309,55188
56.317,56305
56.324,58795
56.331,49809
56.339,51465
56.346,51351
56.353,52853
56.361,50247
56.368,54069
56.375,61695
56.383,53003
56.39,56344
56.397,50291
56.405,52147
56.412,53779
56.419,55511
56.427,47371
56.434,49102
56.441,43738
56.449,55101
56.456,56959
56.463,51575
56.47,50068
56.478,51778
56.485,43652
56.492,43038
56.5,50945
56.507,43742
56.514,47631
56.522,54143
56.529,44934
56.536,51084
56.544,55159
56.551,46546
56.558,48045
56.566,50109
56.573,40616
56.58,52537
56.588,53705
56.595,46649
56.602,49037
56.61,52722
56.617,50560
56.624,58091
56.632,55043
56.639,50818
56.646,49782
56.654,52546
56.661,48297
56.668,53490
56.675,50026
56.683,50470
56.69,49929
56.697,55394
56.705,49049
56.712,51775
56.719,46466
56.727,46233
56.734,52062
56.741,49761
56.749,52401
56.756,50452
56.763,50745
56.771,51121
56.778,57570
56.785,51791
56.793,49590
56.8,50243
56.807,43720
56.815,45632
56.822,47224
56.829,49576
56.837,48688
56.844,53540
56.851,52081
56.859,54899
56.866,49377
56.873,50799
56.881,52228
56.888,47133
56.895,47972
56.902,52914
56.91,44700
56.917,51944
56.924,54410
56.932,56451
56.939,49372
56.946,46517
56.954,46986
56.961,54026
56.968,51482
56.976,39752
56.983,43321
56.99,45290
56.998,46478
57.005,48696
57.012,51527
57.02,49976
57.027,58103
57.034,46557
57.042,51610
57.049,53942
57.056,49983
57.064,54938
57.071,57891
57.078,49964
57.086,53416
57.093,51553
57.1,45207
57.107,50461
57.115,52007
57.122,55143
57.129,46117
57.137,51892
57.144,54545
57.151,51736
57.159,49673
57.166,47510
57.173,49957
57.181,48790
57.188,48708
57.195,48311
57.203,46871
57.21,56928
57.217,48073
57.225,53580
57.232,44752
57.239,48250
57.247,49993
57.254,54600
57.261,49727
57.269,44078
57.276,57188
57.283,50156
57.291,57471
57.298,56707
57.305,47590
57.313,44655
57.32,46332
57.327,53973
57.334,45126
57.342,46084
57.349,48787
57.356,46562
57.364,53961
57.371,45901
57.378,51267
57.386,45369
57.393,51710
57.4,54132
57.408,56274
57.415,47991
57.422,42162
57.43,50100
57.437,55474
57.444,52188
57.452,52975
57.459,45430
57.466,52729
57.474,44415
57.481,48863
57.488,46825
57.496,55912
57.503,58769
57.51,55549
57.518,54173
57.525,55206
57.532,47246
57.539,49448
57.547,49991
57.554,52056
57.561,53215
57.569,51556
57.576,52281
57.583,54828
57.591,41206
57.598,44973
57.605,48533
57.613,51525
57.62,53886
57.627,62680
57.635,52826
57.642,44974
57.649,51033
57.657,53194
57.664,48964
57.671,47086
57.679,48488
57.686,47403
57.693,49628
57.701,50446
57.708,46141
57.715,46025
57.723,45240
57.73,44092
57.737,50755
57.744,44036
57.752,52629
57.759,45402
57.766,42118
57.774,47473
57.781,53183
57.788,62088
57.796,51132
57.803,49406
57.81,50826
57.818,53808
57.825,45158
57.832,53312
57.84,49782
57.847,50388
57.854,42978
57.862,46276
57.869,49490
57.876,51349
57.884,45334
57.891,54956
57.898,56024
57.906,47740
57.913,52892
57.92,50189
57.928,53205
57.935,53911
57.942,52731
57.95,48175
57.957,55053
57.964,52633
57.971,46214
57.979,48123
57.986,46045
57.993,49086
58.001,46649
58.008,45104
58.015,44044
58.023,49954
58.03,46548
58.037,43438
58.045,54631
58.052,42643
58.059,47742
58.067,49896
58.074,44599
58.081,45292
58.089,50008
58.096,45769
58.103,54359
58.111,48738
58.118,47718
58.125,49010
58.133,47929
58.14,49770
58.147,41623
58.155,51204
58.162,51479
58.169,54971
58.176,50486
58.184,49645
58.191,49768
58.198,52879
58.206,46505
58.213,46625
58.22,45010
58.228,51194
58.235,44740
58.242,58835
58.25,50464
58.257,52639
58.264,46398
58.272,40631
58.279,47337
58.286,45292
58.294,46545
58.301,48265
58.308,46167
58.316,55194
58.323,51869
58.33,50987
58.338,47575
58.345,48321
58.352,50960
58.36,52086
58.367,47330
58.374,50039
58.382,46721
58.389,51409
58.396,59018
58.403,56419
58.411,51804
58.418,46507
58.425,58087
58.433,58586
58.44,51387
58.447,53392
58.455,50953
58.462,50510
58.469,48350
58.477,45644
58.484,45443
58.491,53087
58.499,43904
58.506,47590
58.513,41470
58.521,48581
58.528,51230
58.535,46773
58.543,48881
58.55,44372
58.557,48270
58.565,45394
58.572,50790
58.579,53979
58.587,48442
58.594,47723
58.601,51785
58.608,49686
58.616,50915
58.623,48279
58.63,47948
58.638,50773
58.645,48640
58.652,47571
58.66,46262
58.667,43967
58.674,49617
58.682,47666
58.689,50759
58.696,49561
58.704,45593
58.711,43475
58.718,44954
58.726,46385
58.733,50443
58.74,42844
58.748,46934
58.755,55012
58.762,54270
58.77,53374
58.777,42263
58.784,55357
58.792,45435
58.799,47926
58.806,43557
58.814,46923
58.821,47995
58.828,48940
58.835,47454
58.843,53885
58.85,57196
58.857,45377
58.865,43520
58.872,50080
58.879,51686
58.887,58425
58.894,52641
58.901,51957
58.909,51905
58.916,50538
58.923,58604
58.931,40935
58.938,51721
58.945,52757
58.953,43254
58.96,45696
58.967,54577
58.975,50469
58.982,40312
58.989,48939
58.997,56397
59.004,46969
59.011,42049
59.019,55391
59.026,53939
59.033,54976
59.04,48656
59.048,53818
59.055,49004
59.062,47761
59.07,48079
59.077,55693
59.084,47326
59.092,49562
59.099,50172
59.106,47893
59.114,44301
59.121,46638
59.128,49180
59.136,43031
59.143,42608
59.15,50440
59.158,51342
59.165,51789
59.172,48818
59.18,54171
59.187,57508
59.194,40995
59.202,52248
59.209,44918
59.216,45624
59.224,56866
59.231,50555
59.238,48585
59.246,45209
59.253,47705
59.26,52891
59.267,48662
59.275,48101
59.282,45288
59.289,50288
59.297,42301
59.304,48910
59.311,52775
59.319,43961
59.326,43184
59.333,40055
59.341,46332
59.348,44168
59.355,53092
59.363,50467
59.37,49590
59.377,49800
59.385,49367
59.392,51819
59.399,54209
59.407,44931
59.414,48083
59.421,47911
59.429,51373
59.436,46463
59.443,50291
59.451,49569
59.458,48330
59.465,46441
59.472,56305
59.48,42493
59.487,51538
59.494,45830
59.502,44226
59.509,43805
59.516,39706
59.524,50103
59.531,53634
59.538,51046
59.546,54580
59.553,51793
59.56,42442
59.568,49343
59.575,45803
59.582,45385
59.59,50669
59.597,51256
59.604,54397
59.612,47007
59.619,52698
59.626,52232
59.634,54814
59.641,45874
59.648,44958
59.656,46160
59.663,48806
59.67,48229
59.677,44665
59.685,44727
59.692,53496
59.699,45155
59.707,53615
59.714,48810
59.721,45722
59.729,45934
59.736,54397
59.743,48537
59.751,50802
59.758,46911
59.765,44737
59.773,51723
59.78,45684
59.787,48859
59.795,48918
59.802,56785
59.809,50579
59.817,51622
59.824,50646
59.831,45373
59.839,50864
59.846,41182
59.853,47907
59.861,49958
59.868,54747
59.875,46901
59.883,50689
59.89,43825
59.897,51626
59.904,46930
59.912,49252
59.919,43933
59.926,52912
59.934,52168
59.941,51065
59.948,46538
59.956,41544
59.963,49518
59.97,48879
59.978,42897
59.985,46356
59.992,50203
60,49725
60.007,45459
60.014,47756
60.022,43588
60.029,50882
60.036,50948
60.044,43307
60.051,43932
60.058,40779
60.066,52260
60.073,47353
60.08,49176
60.088,41912
60.095,42518
60.102,49851
60.109,49565
60.117,49555
60.124,45501
60.131,48934
60.139,44853
60.146,49826
60.153,50339
60.161,47012
60.168,49042
60.175,45053
60.183,43878
60.19,46651
60.197,45984
60.205,46039
60.212,45879
60.219,46415
60.227,46160
60.234,46250
60.241,44984
60.249,47350
60.256,45331
60.263,46171
60.271,42554
60.278,37279
60.285,48433
60.293,48766
60.3,47708
60.307,47094
60.315,51941
60.322,50003
60.329,46199
60.336,47732
60.344,39512
60.351,43034
60.358,46416
60.366,48563
60.373,50846
60.38,45890
60.388,42155
60.395,57614
60.402,51423
60.41,48035
60.417,50566
60.424,45638
60.432,48948
60.439,47727
60.446,48044
60.454,46589
60.461,48591
60.468,53844
60.476,49284
60.483,47127
60.49,51597
60.498,44643
60.505,51177
60.512,59244
60.52,49347
60.527,46144
60.534,44859
60.541,46489
60.549,50319
60.556,47383
60.563,49002
60.571,47616
60.578,49973
60.585,43118
60.593,48160
60.6,50524
60.607,45144
60.615,55757
60.622,58905
60.629,49415
60.637,48046
60.644,55509
60.651,56108
60.659,52218
60.666,51055
60.673,47221
60.681,48404
60.688,42025
60.695,49664
60.703,57055
60.71,47766
60.717,43898
60.725,45482
60.732,50610
60.739,41249
60.747,50008
60.754,52214
60.761,47766
60.768,47943
60.776,54029
60.783,51436
60.79,41608
60.798,41438
60.805,49881
60.812,48142
60.82,39950
60.827,43375
60.834,45362
60.842,48576
60.849,43383
60.856,42043
60.864,54129
60.871,45214
60.878,49494
60.886,50463
60.893,45167
60.9,48304
60.908,46834
60.915,46549
60.922,43867
60.93,46216
60.937,45738
60.944,49380
60.952,48336
60.959,52690
60.966,47871
60.973,43347
60.981,46344
60.988,43673
60.995,51089
61.003,48804
61.01,54138
61.017,47127
61.025,47262
61.032,48744
61.039,47556
61.047,43687
61.054,47270
61.061,46208
61.069,43803
61.076,44758
61.083,45872
61.091,44423
61.098,44757
61.105,42631
61.113,46383
61.12,51137
61.127,46527
61.135,39020
61.142,46518
61.149,50503
61.157,53994
61.164,44498
61.171,41042
61.179,50717
61.186,52998
61.193,54867
61.2,46924
61.208,41868
61.215,47825
61.222,45080
61.23,38381
61.237,50428
61.244,53664
61.252,39077
61.259,48944
61.266,45009
61.274,45583
61.281,46929
61.288,45923
61.296,53477
61.303,46165
61.31,47959
61.318,46863
61.325,44787
61.332,54052
61.34,50024
61.347,43453
61.354,50436
61.362,51459
61.369,41389
61.376,47893
61.384,45392
61.391,50075
61.398,44739
61.405,43729
61.413,43381
61.42,49120
61.427,46151
61.435,45269
61.442,53003
61.449,45121
61.457,46536
61.464,47912
61.471,43166
61.479,42501
61.486,36420
61.493,50908
61.501,47519
61.508,51758
61.515,48350
61.523,39984
61.53,51818
61.537,57591
61.545,50705
61.552,52676
61.559,47604
61.567,52558
61.574,60516
61.581,41994
61.589,40394
61.596,48732
61.603,44521
61.61,49390
61.618,51552
61.625,43591
61.632,42630
61.64,41193
61.647,41839
61.654,39471
61.662,46660
61.669,44737
61.676,41637
61.684,45852
61.691,47425
61.698,47884
61.706,45900
61.713,48151
61.72,44535
61.728,50030
61.735,43430
61.742,53563
61.75,47887
61.757,46802
61.764,40817
61.772,49521
61.779,48063
61.786,46883
61.794,46419
61.801,44393
61.808,43664
61.816,43493
61.823,44247
61.83,48373
61.837,41852
61.845,46996
61.852,49835
61.859,45310
61.867,53299
61.874,46808
61.881,41731
61.889,37591
61.896,47224
61.903,46276
61.911,45896
61.918,45830
61.925,50614
61.933,45848
61.94,56701
61.947,43066
61.955,45766
61.962,46703
61.969,48529
61.977,47248
61.984,43138
61.991,51548
